gene	min0	min5	min10	min30	min60	min120	min180	min240	autocor.adj	DESeq.adj
YOR027W	1469.621277	1506.319878	2370.781357	2685.44877	2304.079249	1797.237336	2251	2451.939555	NA	NA
YOR028C	48.71934068	374.0841179	478.873224	293.711438	120.3832414	126.1219183	127	80.52570761	0.275177548	0.191005142
YOR029W	20	20	20	20	20	20	20	20	NA	NA
YOR030W	147.577032	190.2719846	179.9619932	215.7133798	226.7684315	245.4873053	150	207.4560603	NA	NA
YOR031W	50.1383506	91.61243703	55.88563321	190.7296267	194.5729135	86.33345599	100	55.95854258	0.37827074	0.214786807
YOR032C	49.66534729	45.2189593	78.95768362	106.0286104	122.4829491	106.60305	93	82.57297136	0.036808741	0.134056514
YOR032W-A	20	20	20	20	20	20	20	20	NA	NA
YOR033C	206.7024454	227.8565742	219.440835	283.9616807	309.3569344	307.046813	236	312.5489329	NA	NA
YOR034C	296.5730738	336.4995283	326.5976913	324.7887893	510.9288735	660.6386197	742	1218.804354	0.010762391	1.31E-15
YOR034C-A	20	20	20	20	20	20	20	20	NA	NA
YOR035C	136.2249526	129.7842858	172.2713097	215.1040199	256.8642419	199.6930373	161	303.6774567	0.183127355	0.349333974
YOR036W	110.682774	192.0337622	210.7247271	296.7582371	322.6550831	292.7830246	341	324.1500942	0.021210874	0.036528883
YOR037W	97.91168466	163.2580609	190.72895	186.4641079	203.6716468	138.1335296	140	133.0721439	0.218311816	0.777238176
YOR038C	235.5556472	215.5241307	233.7967775	233.3848148	239.3666777	276.2670592	224	227.9286978	NA	NA
YOR039W	746.8722226	814.5285267	868.5345198	776.3244232	825.1851258	783.0069095	651	655.1244009	NA	NA
YOR040W	87.9786152	97.48502915	77.41954692	189.5109071	160.9775903	149.3944151	154	148.7678327	0.167030553	0.282323464
YOR041C	20	20	20	20	20	20	20	20	NA	NA
YOR042W	669.7726835	670.6500198	709.5937281	787.90226	809.0873668	698.1749049	788	1072.766206	NA	NA
YOR043W	672.1377	734.6612739	789.5768362	758.0436283	759.3942846	670.3980539	657	502.9444619	NA	NA
YOR044W	92.70864828	167.9561346	208.6738781	369.8814167	307.2572267	348.3367268	205	216.3275365	0.046409124	0.203159421
YOR045W	56.2873936	89.8506594	109.2077053	142.5902002	88.18772337	147.142238	80	120.7885614	0.669929521	0.843559443
YOR046C	808.3626526	779.292974	743.4327353	745.2470719	791.5898027	812.285212	696	808.6691824	NA	NA
YOR047C	208.5944586	248.4106466	219.9535472	201.0887438	202.2718417	180.9248947	152	153.5447815	NA	NA
YOR048C	789.9155236	644.2233553	529.1190227	426.5518809	658.608315	682.4096651	710	706.988416	NA	NA
YOR049C	251.6377596	526.1842537	310.1908999	191.9483464	96.58655417	123.8697412	123	267.5091304	0.099189748	0.000859526
YOR050C	50.1383506	59.9004396	34.3517195	74.95125907	44.79376425	96.84361585	160	156.2744665	0.107556777	0.00212989
YOR051C	2470.496275	2151.717752	1785.776702	1582.507478	1786.851252	1837.025798	2023	1733.349977	NA	NA
YOR052C	311.7091797	738.7720884	568.5978645	912.2116653	727.8986691	469.2035651	720	689.9278847	0.760689732	0.969153571
YOR053W	51.08435721	65.1857725	96.90261171	169.4020327	90.28743107	88.5856331	126	101.6807664	0.167030553	0.780099764
YOR054C	74.26151928	116.8645831	219.9535472	269.3370448	166.5768108	126.872644	116	173.3349977	0.107588376	0.97513291
YOR055W	20	20	20	20	20	20	20	20	NA	NA
YOR056C	1179.197246	653.0322435	429.1401376	246.7907311	533.3257556	598.3283863	494	414.2296993	0.114047481	0.621402675
YOR057W	310.2901697	283.0589401	264.0467991	294.9301576	343.6521601	254.4960137	226	260.6849179	NA	NA
YOR058C	295.1540639	319.4690112	325.0595546	349.7725423	219.0695033	348.3367268	256	279.1102916	NA	NA
YOR059C	241.2316868	229.6183518	308.6527632	431.4267595	290.4595651	283.7743162	392	371.9195818	NA	NA
YOR060C	92.23564497	77.51821595	77.93225915	65.20150179	57.39201045	70.5682162	20	81.20812886	0.664994255	0.43488809
YOR061W	1071.352492	996.5788823	1027.475311	908.5555063	992.4618392	948.1665644	1155	1098.015793	NA	NA
YOR062C	92.70864828	240.1890176	240.9747487	303.4611953	209.9707699	168.1625577	185	275.0157641	0.402451568	0.898200518
YOR063W	24068.7733	21712.73484	20985.31163	14829.99018	19491.58657	19562.4104	19179	17981.79996	NA	NA
YOR064C	449.3531422	354.1173047	303.0129287	235.8222541	196.6726212	203.4466658	275	170.6053127	0.054266489	0.177378435
YOR065W	1332.450317	1696.004604	1305.365341	713.5603607	354.1506986	172.666912	138	176.0646827	0.012246859	9.08E-41
YOR066W	182.5792767	229.6183518	238.4111875	226.6818567	223.9688213	204.1973915	99	190.395529	0.220241367	0.351300666
YOR067C	647.541528	713.5199423	821.8777067	973.1476482	844.7823977	1069.784129	905	1151.927072	NA	NA
YOR068C	0	0	0	0	0	0	0	0	NA	NA
YOR069W	283.3289812	335.9122691	335.3137993	448.4888348	385.6463141	336.3251155	234	436.0671794	NA	NA
YOR070C	256.840796	307.723827	347.6188928	448.4888348	326.154596	260.5018194	355	403.3109593	NA	NA
YOR071C	228.9336008	222.5712413	248.1527199	338.1947056	302.3579087	307.7975387	253	373.2844243	NA	NA
YOR072W	20	20	20	20	20	28.52757676	20	34.8034838	NA	NA
YOR072W-A	20	20	20	20	20	20	20	20	NA	NA
YOR072W-B	20	20	20	20	20	20	20	20	NA	NA
YOR073W	255.8947894	273.0755335	278.4027416	283.9616807	224.6687238	231.2235169	163	156.2744665	NA	NA
YOR073W-A	20	21.72859083	20	31.68671115	20	20	41	20	1	0.897058657
YOR074C	302.7221168	260.74309	328.6485402	291.2739987	332.4537191	223.7162599	152	238.8474378	0.162786945	0.08440008
YOR075W	340.0893781	448.6660378	447.0850657	594.7351939	599.1165969	567.5486324	501	499.5323557	NA	NA
YOR076C	254.4757795	278.9481256	224.5679573	274.8212833	276.4615137	228.9713398	246	258.6376541	NA	NA
YOR077W	126.2918831	138.593174	128.1780578	81.6542172	123.1828517	117.8639356	42	124.8830889	0.544217687	0.5043391
YOR078W	1270.959887	655.3812803	501.9452744	422.2863621	853.1812285	841.5635144	922	701.529046	0.238563733	0.995105604
YOR079C	280.9639647	324.7543441	321.470569	389.3809313	301.6580061	370.1077722	359	419.6890693	NA	NA
YOR080W	202.9184189	216.1113899	250.7162811	257.759208	346.4517704	271.7627049	187	212.233009	NA	NA
YOR081C	164.1321477	148.5765806	220.4662594	235.8222541	166.5768108	175.6698148	100	147.4029902	0.230325521	0.380202008
YOR082C	20	35.82281192	22.55933818	23.76503336	55.99220532	20	20	23.20232253	0.727517973	0.842858991
YOR083W	118.2508269	85.1525857	118.9492377	133.4498027	74.88957461	105.1015986	35	67.55970384	0.320764763	0.175164171
YOR084W	250.2187497	247.2361281	256.3561156	216.3227396	181.9746673	215.4582771	266	180.8416315	NA	NA
YOR085W	1217.510514	1300.779154	1287.933125	1425.902002	1242.327055	1370.825136	1004	1667.155116	NA	NA
YOR086C	1239.268666	1689.544752	1909.340349	2374.065897	1838.644042	1382.086021	1256	1334.815967	NA	NA
YOR087W	314.0741962	348.8319718	369.1528065	447.8794749	368.8486525	361.0990637	285	419.6890693	NA	NA
YOR089C	1060.000412	1037.687027	1020.810052	1315.607873	1320.716143	1424.877387	1530	1375.761242	NA	NA
YOR090C	328.7372987	412.8432259	444.0087923	396.6932492	510.2289709	441.4267141	419	467.4585569	NA	NA
YOR091W	1907.622339	1270.241675	918.2676062	493.5814622	690.8038331	861.8331085	746	885.1003625	0.05092393	0.218284132
YOR092W	324.9532723	300.6767164	420.4240296	779.9805822	759.3942846	825.0475489	659	993.6053414	0.041897629	0.009523635
YOR093C	172.1732039	177.3522819	223.0298206	229.119296	237.26697	164.4089292	93	162.4162577	0.120161538	0.282796851
YOR094W	473.0033075	402.8598193	454.7757491	514.2996964	495.531017	630.6095916	628	590.2943821	NA	NA
YOR095C	564.7659492	432.8100391	330.1866769	92.0133343	293.9590779	364.8526923	336	214.2802728	0.290161907	0.781044629
YOR096W	3095.806648	3787.821916	4548.270204	3980.947768	5486.536218	5268.592992	3823	3324.073913	NA	NA
YOR097C	114.9398037	161.4962832	203.5467558	266.8996055	193.1731083	167.411832	124	206.773639	0.246513283	0.969267224
YOR098C	827.7557882	498.5830708	457.8520225	403.3962073	475.2338426	524.0065416	372	489.9784582	0.362788657	0.474483931
YOR099W	1672.539695	2114.133162	2293.874523	2837.788728	2650.531019	3586.216689	4488	5170.705818	0.00747705	4.87E-09
YOR100C	20	20	20	20	20	20	20	20	NA	NA
YOR101W	450.7721521	438.6826312	187.6526766	179.7611498	247.7655085	318.3076986	222	236.8001741	0.182427424	0.610145851
YOR102W	57.23340021	41.69540403	70.75428792	82.87293686	53.89249762	70.5682162	63	58.00580633	NA	NA
YOR103C	20	20	25.63561156	40.21774877	33.59532319	48.04644507	48	28.66169254	0.086594015	0.035970546
YOR104W	120.6158434	122.7371753	176.8857198	173.6675515	113.3842158	179.4234433	81	165.828364	0.894089074	0.934977439
YOR105W	20	20	20	26.20247268	23.79668726	20.26959401	20	20	NA	NA
YOR106W	254.4757795	212.5878347	168.1696119	227.9005764	242.166288	359.5976123	382	428.5605456	0.023747929	0.017429924
YOR107W	73.78851598	49.917033	72.29242461	50.57686588	49.69308222	54.80297641	31	42.99253881	0.348571501	0.245687476
YOR108C-A	0	0	0	0	0	0	0	0	NA	NA
YOR108W	2004.115014	1934.431843	1514.551931	951.8200542	1117.044496	1160.621939	773	989.5108139	0.04972222	0.013032056
YOR109W	532.6017243	512.0900326	549.1147997	616.062788	727.1987665	564.5457296	606	983.3690226	NA	NA
YOR110W	343.8734046	371.1478218	347.6188928	455.1917929	349.9512832	408.3947831	363	397.8515893	NA	NA
YOR111W	67.63947298	85.1525857	102.5424463	155.3867566	137.8808056	123.8697412	104	141.2611989	0.06758888	0.631279563
YOR112W	222.7845579	176.7650227	221.4916839	248.0094507	169.3764211	163.6582035	131	184.2537378	NA	NA
YOR113W	216.1625115	227.2693149	259.9451013	326.007509	228.8681392	161.4060264	168	264.7794454	0.203986509	0.290210756
YOR114W	47.30033075	64.01125408	33.32629503	51.18622571	59.49171815	23.27249683	59	34.8034838	0.938675509	0.895927018
YOR115C	595.9841675	586.0846933	833.670088	837.869766	876.2780132	825.0475489	691	779.3250686	NA	NA
YOR116C	855.18998	469.8073694	448.1104901	370.4907765	608.2153302	564.5457296	400	622.3681809	0.703845442	0.763246117
YOR117W	1566.586955	1488.114843	1551.467212	1851.844523	2121.404679	1925.611431	1599	2213.774538	NA	NA
YOR118W	393.5387519	406.9706337	394.7884181	379.631174	487.8320888	552.5341183	441	472.2355057	NA	NA
YOR119C	956.4126878	665.3646869	335.8265115	298.5863166	566.9210788	650.8791856	395	497.4850919	0.23128396	0.778059744
YOR120W	73.31551267	84.56532649	129.2034823	286.39912	165.8769082	126.1219183	115	150.8150965	0.099261409	0.90385263
YOR121C	20	22.31585005	23.07205041	39.60838894	20.99707699	20	45	20	0.926262109	0.790749584
YOR122C	1340.491374	1609.677499	1773.471608	2204.663864	1908.634299	1765.706856	1709	1669.884801	NA	NA
YOR123C	1129.058895	1037.099768	1069.005002	923.1801422	1203.132512	992.459381	865	1009.983451	NA	NA
YOR124C	404.4178279	469.2201102	592.6953394	876.8687951	637.611238	464.6992109	440	635.3341846	0.181608754	0.968084282
YOR125C	57.70640352	89.8506594	157.9153672	223.0256977	181.9746673	127.6233697	58	94.85655388	0.11775836	0.577502379
YOR126C	256.840796	233.1419071	184.5764033	202.3074635	263.163365	253.745288	304	302.3126142	NA	NA
YOR127W	271.9769018	299.502198	257.8942523	296.1488773	349.2513807	285.2757676	295	233.3880678	NA	NA
YOR128C	701.4639051	819.8138596	851.6150161	848.2288831	1049.153947	662.1400711	775	1009.983451	NA	NA
YOR129C	60.54442337	55.2023659	86.13565485	65.20150179	52.49269248	58.55660493	49	49.13433007	NA	NA
YOR130C	289.4780242	335.9122691	365.5638209	445.4420356	389.8457295	457.1919539	545	410.1351718	NA	NA
YOR131C	490.5044299	471.569147	648.5809726	793.3864984	810.487172	754.4793327	807	726.096211	NA	NA
YOR132W	303.1951201	412.2559666	487.0766197	528.3149725	562.7216634	398.6353489	541	559.5854258	NA	NA
YOR133W	634.7704387	623.6692829	542.4495407	439.9577971	460.5358887	320.5598757	715	376.6965305	0.714476977	0.811199692
YOR134W	20	20	31.27544611	78.60741805	90.28743107	35.2841081	54	66.19486134	0.103915548	0.366526532
YOR135C	93.65465489	73.40740147	103.0551585	166.9645934	167.9766159	77.32474754	40	85.98507762	0.162786945	0.565557002
YOR136W	1810.183658	1593.234241	1667.340176	2633.043825	2894.097112	1140.352345	1467	1435.131891	0.309252936	0.520157664
YOR137C	83.24858213	118.0391016	130.741619	248.6188106	221.8691136	138.8842553	77	170.6053127	0.253167243	0.959759118
YOR138C	446.042119	497.9958116	503.4834111	633.1248632	796.4891206	753.728607	744	852.3441424	NA	NA
YOR139C	20	20	20	20	20	20	20	20	NA	NA
YOR140W	237.4476604	176.1777635	172.7840219	167.5739532	186.1740827	257.4989166	104	231.3408041	0.951102183	0.916972006
YOR141C	384.551689	356.4663415	318.3942956	359.5222996	488.5319914	419.6556687	277	581.4229058	0.841373487	0.620635708
YOR142W	362.7935369	441.6189272	438.3689577	756.8249086	709.0012998	359.5976123	428	376.0141093	0.28020992	0.584310249
YOR142W-A	0	0	0	0	0	0	0	0	NA	NA
YOR142W-B	0	0	0	0	0	0	0	0	NA	NA
YOR143C	342.4543947	384.0675245	386.5850224	307.1173542	374.4478731	338.5772926	277	342.575468	NA	NA
YOR144C	86.55960528	111.5792502	95.36447502	101.7630916	108.4848978	104.3508729	133	86.66749887	NA	NA
YOR145C	1008.443052	732.312237	433.2418354	218.7601789	495.531017	693.6705507	739	419.6890693	0.177668602	0.943757864
YOR146W	78.51854905	67.53480935	32.8135828	20	48.99317965	68.31603908	53	34.8034838	0.194029711	0.949127719
YOR147W	329.6833054	309.4856046	374.2799288	432.6454792	410.1429039	355.8439838	257	376.6965305	NA	NA
YOR148C	351.4414575	470.3946286	488.1020442	458.238592	451.4371554	546.5283127	495	455.8573956	NA	NA
YOR149C	166.9701676	175.5905043	175.8602953	207.791702	217.6696982	197.4408602	128	223.8341703	NA	NA
YOR150W	417.6619206	459.2367036	426.5765764	594.7351939	473.8340375	413.649863	508	423.7835968	NA	NA
YOR151C	2528.675682	2589.813124	2407.696638	2313.129914	2662.429363	2437.606362	2543	2321.597096	NA	NA
YOR152C	72.84250936	81.04177122	47.68223751	98.1069326	131.5816825	54.0522507	43	90.76202638	0.550092925	0.933049017
YOR153W	11709.66988	11213.12739	10840.78742	10752.76356	14724.55019	11360.73208	8550	11650.2956	NA	NA
YOR154W	386.9167056	228.4438334	130.741619	111.5128489	189.6735955	121.6175641	22	90.76202638	0.119347755	0.022292261
YOR155C	260.6248225	355.8790823	472.207965	622.7657461	524.9269248	436.1716342	342	527.511627	0.136317104	0.959810762
YOR156C	83.24858213	88.67614097	99.9788851	101.1537318	105.6852875	118.6146613	125	133.0721439	NA	NA
YOR157C	1002.294009	1043.559619	943.9032178	1452.713834	1516.688862	1101.314608	1327	1708.100391	NA	NA
YOR158W	513.2085887	573.1649907	661.3987783	841.525925	743.9964281	504.4876732	602	545.2545795	NA	NA
YOR159C	550.1028467	582.561138	507.0723967	478.3474664	402.4439757	506.7398504	479	431.9726518	NA	NA
YOR160W	338.1973649	320.6435296	329.6739647	308.9454337	319.1555703	285.2757676	284	270.9212366	NA	NA
YOR161C	344.3464079	1030.052657	1291.522111	1527.055734	893.7755774	424.1600229	258	163.7811002	0.052812564	0.000410164
YOR161C-C	20	20	20	20	20	20	20	20	NA	NA
YOR161W-A	0	0	0	0	0	0	0	0	NA	NA
YOR161W-B	0	0	0	0	0	0	0	0	NA	NA
YOR162C	211.9054818	243.1253137	174.8348709	230.9473755	285.5602471	271.0119792	239	287.2993466	NA	NA
YOR163W	561.454926	528.5332906	612.6911164	734.8879548	861.5800593	565.2964553	770	672.8673534	NA	NA
YOR164C	321.6422491	340.6103428	406.0680872	557.5642443	722.9993511	665.1429739	625	572.5514295	0.016926715	0.000415399
YOR165W	883.0971752	956.6452559	921.3438796	1044.442748	1082.049368	1047.262357	1232	1264.526578	NA	NA
YOR166C	383.6056824	332.9759731	367.1019576	414.3646843	370.9483602	430.9165542	373	354.8590505	NA	NA
YOR167C	5597.521141	5844.990934	6496.576682	5575.033083	6987.127321	8185.913079	6763	5309.237332	NA	NA
YOR168W	1685.310785	1316.635153	1132.068607	912.8210251	1044.954532	1145.607425	733	939.6940625	0.097254419	0.14950998
YOR169C	20	20	20	20	20.99707699	20	20	20	NA	NA
YOR170W	20	20	20	20	20	20	20	20	NA	NA
YOR171C	375.0916229	381.1312284	322.4959935	297.367597	217.6696982	168.1625577	89	130.3424589	0.01796851	5.61E-13
YOR172W	299.884097	320.6435296	374.2799288	346.1163833	317.7557652	232.7249683	147	254.5431266	0.097435467	0.015200631
YOR173W	34.05623814	108.6429542	170.2204608	566.7046417	359.7499192	130.6262725	88	152.8623602	0.083989186	0.712776512
YOR174W	481.9903704	438.095372	532.7080083	494.190822	617.3140636	594.5747577	581	659.2189284	NA	NA
YOR175C	622.4723527	880.8888176	945.9540667	2116.306689	3217.452098	5685.996484	5846	6751.193436	0.00747705	4.59E-33
YOR176W	477.7333406	731.7249778	686.0089654	1024.943234	1457.897046	1742.43436	1593	2013.825112	0.010762391	4.76E-10
YOR177C	40.20528114	39.34636719	39.47884181	64.59214196	74.18967204	81.82910176	47	68.92454635	0.142778405	0.313969732
YOR178C	142.3739956	173.8287267	135.3560291	162.6990746	177.0753493	169.6640092	120	122.1534039	NA	NA
YOR179C	218.5275281	252.521461	238.9238998	340.022785	224.6687238	255.2467394	200	215.6451153	NA	NA
YOR180C	90.34363174	115.6900647	86.13565485	106.0286104	98.68626187	54.80297641	63	64.14759759	0.133394477	0.068770186
YOR181W	184.4712899	311.2473822	265.0722236	331.4917474	268.7625855	250.7423852	186	262.0497604	NA	NA
YOR182C	2745.311197	2416.571656	2485.628897	1960.919932	1507.590128	2547.96304	1852	1598.23057	NA	NA
YOR183W	20	20	20	20	20	20	20	20	NA	NA
YOR184W	715.6540043	712.3454238	855.716714	918.3052636	1200.332901	755.9807842	825	979.9569164	NA	NA
YOR185C	52.50336714	92.78695546	139.9704391	353.4287013	262.4634624	104.3508729	101	89.39718387	0.102307957	0.43195318
YOR186C-A	0	0	0	0	0	0	0	0	NA	NA
YOR186W	20	20	20	20	20.99707699	20	20	20	NA	NA
